Extractor,Compression Ratio
GCIS,0.009045553207397462
PlainSlp_32Fblc,0.019157085418701172
PlainSlp_FblcFblc,0.013263092041015626
PlainSlp_IblcFblc,0.012646465301513672
PoSlp_Iblc,0.006534318923950195
PoSlp_Sd,0.007289628982543945
