Extractor,Compression Ratio
GCIS,0.5516509078793735
PlainSlp_32Fblc,1.0624436979588068
PlainSlp_FblcFblc,0.7693706936954691
PlainSlp_IblcFblc,0.7299715626594753
PoSlp_Iblc,0.32667285530152845
PoSlp_Sd,0.34948112340622783
