n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,5.34032,1.388295,1.54451,2.115325,32.5282,32.9692
10,10.8492,1.62637,1.868465,1.9899200000000001,37.9697,39.0041
100,47.58395,3.1204549999999998,4.03958,4.46057,89.53219999999999,96.61695
1000,292.127,16.177599999999998,23.55095,27.09015,595.1410000000001,659.2335
