Extractor,Compression Ratio
GCIS,0.4958264146178323
PlainSlp_32Fblc,0.8915320169366027
PlainSlp_FblcFblc,0.7347796889451026
PlainSlp_IblcFblc,0.6987128006501585
PoSlp_Iblc,0.30050655147593147
PoSlp_Sd,0.3258748892087994
