n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,6.93773,1.77918,2.2081,2.90047,62.945750000000004,63.02785
10,10.09975,1.9994399999999999,2.5296950000000002,2.64375,68.37285,69.35679999999999
100,37.54735,4.483765,5.1259049999999995,5.58803,131.1535,139.13549999999998
1000,293.22749999999996,18.5669,25.9632,29.4329,674.764,746.2384999999999
