Extractor,Compression Ratio
GCIS,0.2962216796469583
PlainSlp_32Fblc,0.5152184635354243
PlainSlp_FblcFblc,0.4265788345521421
PlainSlp_IblcFblc,0.41241997583852336
PoSlp_Iblc,0.18025241345801962
PoSlp_Sd,0.18904551564056707
