Extractor,Compression Ratio
GCIS,0.8757414250086262
PlainSlp_32Fblc,1.8834940466504893
PlainSlp_FblcFblc,1.5486515242682826
PlainSlp_IblcFblc,1.473553340591306
PoSlp_Iblc,0.6207630972838484
PoSlp_Sd,0.6472849543516985
