Extractor,Compression Ratio
GCIS,0.2837458468031609
PlainSlp_32Fblc,0.5323255283165709
PlainSlp_FblcFblc,0.3610136419420498
PlainSlp_IblcFblc,0.34891736260775863
PoSlp_Iblc,0.1638320162835249
PoSlp_Sd,0.1849684207375479
