n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,4.594754999999999,0.9348799999999999,1.05273,1.5624950000000002,29.907899999999998,30.33985
10,7.36482,1.1278800000000002,1.330255,1.628635,35.5299,36.59525
100,32.9303,2.668275,3.51401,3.932315,88.20635,95.44655
1000,283.31,17.05675,24.43845,27.866100000000003,605.394,671.6905
