Extractor,Compression Ratio
GCIS,0.04867198944091797
PlainSlp_32Fblc,0.09189043045043946
PlainSlp_FblcFblc,0.06765583038330078
PlainSlp_IblcFblc,0.06516572952270508
PoSlp_Iblc,0.030924873352050783
PoSlp_Sd,0.032648382186889646
