n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,4.67976,1.0861800000000001,1.43351,1.65088,50.13535,50.52995
10,7.025535,1.31997,1.736945,1.9838,55.935,56.85235
100,29.0546,2.388,3.3305949999999998,3.8516199999999996,103.40100000000001,109.27250000000001
1000,264.251,10.8827,16.976399999999998,20.21835,571.72,626.1865
