n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,5.5185949999999995,1.031325,0.9597340000000001,1.04452,28.3628,28.6944
10,8.06869,0.9492435,1.1697,1.299585,33.576350000000005,34.40205
100,31.167949999999998,1.9232550000000002,2.68116,3.10794,82.28725,88.05485
1000,259.161,10.44295,16.372799999999998,19.6165,562.2325000000001,617.4984999999999
