n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,7.017455,1.593895,1.418415,1.515525,30.7898,31.0673
10,8.53852,1.5204550000000001,1.7213150000000002,1.856795,36.72385,37.7344
100,36.8082,3.208485,5.21434,4.75595,93.3776,100.84450000000001
1000,306.9425,17.514249999999997,24.62375,27.922800000000002,643.203,712.0820000000001
