Extractor,Compression Ratio
GCIS,0.707467436021196
PlainSlp_32Fblc,1.6125832417513775
PlainSlp_FblcFblc,1.209445685587611
PlainSlp_IblcFblc,1.1575731502196578
PoSlp_Iblc,0.5062352736809917
PoSlp_Sd,0.5047889662218249
