Extractor,Compression Ratio
GCIS,0.6334862300668247
PlainSlp_32Fblc,1.7284756408965432
PlainSlp_FblcFblc,1.2963654814311407
PlainSlp_IblcFblc,1.2438940264562768
PoSlp_Iblc,0.5421670228484567
PoSlp_Sd,0.5762588756262935
