n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,5.34504,0.905061,1.04996,1.1404999999999998,28.63295,28.869799999999998
10,8.124414999999999,1.2401650000000002,1.298465,1.439015,34.143100000000004,35.00325
100,33.9083,2.6581599999999996,3.616525,4.02018,85.86314999999999,92.27405
1000,284.3245,16.78935,24.59955,27.6483,594.5509999999999,661.568
