Extractor,Compression Ratio
GCIS,0.556126533845739
PlainSlp_32Fblc,1.010131914947411
PlainSlp_FblcFblc,0.808106943601672
PlainSlp_IblcFblc,0.7639483254112729
PoSlp_Iblc,0.33349415537351673
PoSlp_Sd,0.36483747134573896
