n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,3.123005,1.0852300000000001,1.210975,1.2755100000000001,25.4573,25.57615
10,6.92971,1.0630000000000002,1.2159849999999999,1.3119100000000001,31.61375,32.463049999999996
100,43.16695,2.906325,4.074450000000001,3.5361849999999997,89.35665,96.7037
1000,419.661,13.274799999999999,21.52825,24.79295,655.7394999999999,726.6745
