Extractor,Compression Ratio
GCIS,0.5582899445744841
PlainSlp_32Fblc,1.037640540756907
PlainSlp_FblcFblc,0.8070546972972117
PlainSlp_IblcFblc,0.7817915336135817
PoSlp_Iblc,0.3402520334512153
PoSlp_Sd,0.35199002728088236
