n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,6.630695,2.046405,2.27297,2.996255,35.9552,36.4215
10,9.33709,1.8122449999999999,2.6671500000000004,2.8685400000000003,40.7424,41.9053
100,34.1074,3.4825749999999998,4.352175,4.7787500000000005,91.34105,92.9794
1000,270.70050000000003,17.053600000000003,24.0347,26.8719,524.7384999999999,591.8085000000001
