Extractor,Compression Ratio
GCIS,0.004715261459350586
PlainSlp_32Fblc,0.00983968734741211
PlainSlp_FblcFblc,0.006596298217773438
PlainSlp_IblcFblc,0.00629140853881836
PoSlp_Iblc,0.0033978271484375
PoSlp_Sd,0.003754606246948242
