n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,5.275545,1.0465075,1.06754,1.174795,34.3304,34.65945
10,6.715765,0.975784,1.23468,1.8794300000000002,39.4349,40.266999999999996
100,19.983150000000002,2.52063,3.5307950000000003,3.14881,84.97534999999999,90.81739999999999
1000,147.61,10.677150000000001,16.519849999999998,19.7077,531.6030000000001,586.259
