Extractor,Compression Ratio
GCIS,0.04438459093994492
PlainSlp_32Fblc,0.08106220825244617
PlainSlp_FblcFblc,0.06362951189195931
PlainSlp_IblcFblc,0.06135895406501299
PoSlp_Iblc,0.028383564038329277
PoSlp_Sd,0.02898306546243728
