n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,4.8882200000000005,0.8590145,1.029945,1.1374849999999999,30.322899999999997,30.71385
10,7.31249,1.022075,1.267105,1.4039,35.5635,36.535250000000005
100,30.74695,2.06594,2.84376,3.2593550000000002,84.46785,90.39095
1000,261.509,12.57705,26.19835,30.3941,585.1690000000001,631.1755
