n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,6.196165000000001,9.196925,12.531300000000002,13.917850000000001,514.851,515.472
10,8.99492,10.5723,14.15435,22.4354,534.0889999999999,535.1614999999999
100,34.283550000000005,12.82845,16.96715,18.518349999999998,555.318,562.2065
1000,273.793,26.9555,37.6818,41.19385,1073.18,1140.1950000000002
