Extractor,Compression Ratio
GCIS,0.009040107727050781
PlainSlp_32Fblc,0.018106517791748048
PlainSlp_FblcFblc,0.01253570556640625
PlainSlp_IblcFblc,0.011919078826904296
PoSlp_Iblc,0.00618448257446289
PoSlp_Sd,0.0068571376800537105
