n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,5.38391,1.6266500000000002,2.2609950000000003,1.416865,25.72565,25.95465
10,8.064364999999999,1.011155,2.138705,1.3460450000000002,30.248399999999997,30.9947
100,33.341350000000006,2.39156,3.269005,3.5831150000000003,72.4109,78.26355
1000,275.091,15.67275,22.97465,25.295749999999998,487.178,544.7104999999999
