Extractor,Compression Ratio
GCIS,0.16683735838245467
PlainSlp_32Fblc,0.36475801675071545
PlainSlp_FblcFblc,0.28459157003204777
PlainSlp_IblcFblc,0.27529734243687176
PoSlp_Iblc,0.12236838538172784
PoSlp_Sd,0.121156835221094
