Extractor,Compression Ratio
GCIS,0.026855824937924096
PlainSlp_32Fblc,0.05025797714028896
PlainSlp_FblcFblc,0.03824001087045446
PlainSlp_IblcFblc,0.0362119184429361
PoSlp_Iblc,0.01734225451588115
PoSlp_Sd,0.0189820023456513
