Extractor,Compression Ratio
GCIS,0.05730558177901532
PlainSlp_32Fblc,0.11486533244517491
PlainSlp_FblcFblc,0.09263336583208205
PlainSlp_IblcFblc,0.08775090325280499
PoSlp_Iblc,0.040403169078303235
PoSlp_Sd,0.040794162296075805
