Extractor,Compression Ratio
GCIS,0.4688595180686357
PlainSlp_32Fblc,0.9842770366318289
PlainSlp_FblcFblc,0.8112176223899782
PlainSlp_IblcFblc,0.7729668137987049
PoSlp_Iblc,0.33158076143279214
PoSlp_Sd,0.33813790841155145
