Extractor,Compression Ratio
GCIS,0.5580142395070825
PlainSlp_32Fblc,1.2261363719242995
PlainSlp_FblcFblc,1.0679252694861918
PlainSlp_IblcFblc,1.0263938367828784
PoSlp_Iblc,0.42986357763103505
PoSlp_Sd,0.4119286621127532
