Extractor,Compression Ratio
GCIS,1.1828054130950398
PlainSlp_32Fblc,2.7302511039967543
PlainSlp_FblcFblc,2.0398568510215545
PlainSlp_IblcFblc,1.9548188678116678
PoSlp_Iblc,0.8351108027837882
PoSlp_Sd,0.8611278711717709
