Extractor,Compression Ratio
GCIS,0.5676463918098341
PlainSlp_32Fblc,1.2099198848489336
PlainSlp_FblcFblc,0.9380316480302132
PlainSlp_IblcFblc,0.8895562888773697
PoSlp_Iblc,0.38998694831161135
PoSlp_Sd,0.42004257997630334
