n,GCIS,PlainSlp_32Fblc,PlainSlp_FblcFblc,PlainSlp_IblcFblc,PoSlp_Iblc,PoSlp_Sd
1,4.0242450000000005,0.9840315,1.029825,1.13166,24.1951,24.39565
10,6.832415,0.8530390000000001,1.01429,1.116545,29.40285,35.0677
100,33.295100000000005,2.14337,2.992995,6.755065,80.59045,87.42605
1000,294.4135,14.20465,21.9011,24.0247,584.2255,649.6365000000001
