Extractor,Compression Ratio
GCIS,0.04244523048400879
PlainSlp_32Fblc,0.08310853958129882
PlainSlp_FblcFblc,0.061190071105957033
PlainSlp_IblcFblc,0.058699970245361326
PoSlp_Iblc,0.028007822036743166
PoSlp_Sd,0.02963913917541504
