Extractor,Compression Ratio
GCIS,0.43994729595107024
PlainSlp_32Fblc,0.8326523799885532
PlainSlp_FblcFblc,0.6268307820933166
PlainSlp_IblcFblc,0.607503969298159
PoSlp_Iblc,0.26683140714764403
PoSlp_Sd,0.2771577701031713
